Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.06814043277005,1.80246890999698,1.79376499727608,2.04800431781662,2.05054049898427,2.23116022279329,2.34175781523222,2.49135700439739,2.49185303122379,2.462249163666,2.49481706669717,2.63511522475978,..,..,..,..
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,984.065171379107,1036.94047459377,1087.72250968887,1155.81652468415,1199.58854323576,1271.75487374489,1343.76874198165,1436.07409836698,1482.85326038166,1550.48747089891,1589.87591008466,1700.74023095103,1700.44905667699,1697.4702041887,..,..
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,99838543960.0763,97632008709.853,87850683978.6691,82924503942.6381,78845185293.4964,89685725230.2517,107484034870.974,130478960092.499,162818181818.182,188982374700.805,218888324504.753,236001858960.015,276353323880.224,286011230726.274,301498960051.639,330778550716.746
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.3680059667528,3.53522567588753,2.37048910756018,3.19345473326347,4.09191918127829,4.47135275317083,6.84296058663602,7.08801595699472,7.15205103366216,4.68544518804055,5.13912608709832,1.81664664403142,2.19387835367519,2.10672461668477,2.22879101389299,4.2
"Egypt, Arab Rep.",EGY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.93286713217056,1.8677257168642,3.18544710728732,6.77749361041597,11.6700718675868,6.2131277541033,7.36085958452239,12.5955415972555,12.2084165481099,11.1729613784308,10.1153565328626,11.6058656951417,18.2288988841076,9.00384274312739,11.5128755052506,10.9406634103739
"Egypt, Arab Rep.",EGY,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,16.740742618012,16.5587110277136,16.4621994687557,16.3386662311191,15.1761123276,14.8753763445321,14.0698666647394,14.0702400636499,13.223846833948,13.6274739700043,13.9901838153239,14.5170221031941,11.1371293078025,10.9912706208159,11.0887589924217,11.1816471975681
"Egypt, Arab Rep.",EGY,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,33.1320980653664,33.3291835065435,34.8199393169861,35.6669945220335,36.8694151328096,36.3311883250858,38.4289886105701,36.7640662140868,37.914499887642,37.5511377588627,37.5264994573217,37.6312584944092,38.7790317679409,38.8854740078469,39.0144336545001,36.3195006150812
"Egypt, Arab Rep.",EGY,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,50.1271593166216,50.1121054657429,48.7178612142582,47.9943392468475,47.9544725395904,48.793435330382,47.5011447246905,49.1656937222633,48.86165327841,48.8213882711331,48.4833167273544,47.8517194023967,50.0838389242566,50.1232553713371,49.8968073530782,52.498864387308
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.2011173184358,17.4797881237803,18.3161784111903,21.7964071856287,28.2299608489594,30.3435468895079,29.9498138254816,30.249731471536,33.0429927414852,24.9568221070812,21.3492458146859,20.5674276128656,16.5761197633708,17.1710597678707,14.4345592083353,13.2068483002716
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.8168185827698,22.330638416504,22.6708894167326,24.3832335329341,29.5899443643107,32.6090993500464,31.5687226809131,34.828141783029,38.6376326074819,31.596622529265,26.5871042599039,24.6882065494858,24.580466014729,23.5654626315219,22.9792092868357,21.6478722528603
"Egypt, Arab Rep.",EGY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.5530726256983,18.2603847226094,17.9994721562418,16.8862275449102,16.9379765093756,17.9758588672238,18.7307754573418,20.8512352309345,22.3897264098269,19.1901746305891,19.5010774075916,17.1030559404857,16.2018592297477,14.3399501030481,13.8255863742328,14.3729154662935
"Egypt, Arab Rep.",EGY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,24.349696489839,25.4311377245509,24.6404286008654,24.2916620241411,28.1389833252388,27.1170918367347,27.6239352317141,26.9200729226636,24.7838223106249,21.9307417402086,20.4896776530243,..,..,..
"Egypt, Arab Rep.",EGY,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,-6.74531538664555,-5.8162874251497,-5.61055017514939,-6.44885793871866,-7.1684960336733,-4.55796186895811,-6.36079061976549,-6.56296296296296,-7.73391347588264,-10.0824593392167,-10.1145116503682,..,..,..
"Egypt, Arab Rep.",EGY,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,13,13,10,10,8,7,7,7,7,7,7,7,7
"Egypt, Arab Rep.",EGY,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,86.9863139323296,106.74041998899,52.8061848129537,48.2623525841489,38.5022043504061,20.6988496680767,21.4153277293855,21.5479825192537,23.2450718861506,16.6854440472055
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.68259335489562,3.13925285754112,3.44721562417524,3.34083832335329,3.02565423449413,2.85393686165274,2.74037558685446,2.50212808807734,2.29304299274149,2.13727691421992,2.05349743079728,1.93158777623806,1.66618374984909,1.624552554507,1.71228412388791,1.73345542843032
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.05619914785446,4.15718133284817,6.58053915532798,8.34988214520994,10.82720009302,18.9886359934909,24.6621729650854,40.5413505185406,54.6901720160205,72.0966674278951,90.5031917419125,105.079422775456,119.91644420941,121.507893024476,114.305985751523,..
"Egypt, Arab Rep.",EGY,Internet users (per 100 people),IT.NET.USER.P2,0.641265037504813,0.838945611477604,2.71999971465421,4.03788510706701,11.92,12.75,13.66,16.03,18.01,20,21.6,25.6,26.4,29.4,31.7,..
"Egypt, Arab Rep.",EGY,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.309977485556606,0.903013999366031,0.776960675748539,0.532870973507871,0.576914412965293,0.402611520063475,0.553999986226965,0.190126404980375,0.97124854531745,0.835874211681505,0.876451031858656,0.951629975266429,0.583528354785679,0.518186450113501,1.310143372848,..
"Egypt, Arab Rep.",EGY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.8864559512601,18.6419032349205,20.8487163360586,24.5497586335665,32.4831551320009,39.4277349145775,40.9624555431439,43.1671128893663,45.8212081518705,35.9860543120322,36.2562252598707,37.8939811720516,35.6823643788482,30.8221113472177,32.3876568364686,25.4234118093679
"Egypt, Arab Rep.",EGY,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,95.6542061406,93.2319404668,97.3550335583,106.2187176989,123.4778336679,135.9816532198,131.171511509,147.7818281939,136.6702974,140.4973242961,148.7406302009,152.4854339674,151.0213666093,149.6031929539,..
"Egypt, Arab Rep.",EGY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,29178420000,27282879000,28871598000,29712607000,30759221000,29948105000,30648521000,34235667000,33573611000,35068016000,36541583000,35145102000,39996714000,44444146000,39623992000,..
"Egypt, Arab Rep.",EGY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.8229648994675,1.96679735587848,2.26088171093837,3.15774085525828,2.68168568643165,2.49487022435914,2.25220435026376,2.17293158103023,1.98462299788251,1.55116501681475,1.40361758936227,1.51884536449485,1.18277232966408,1.21335195006488,2.03758384992041,..
"Egypt, Arab Rep.",EGY,Net migration,SM.POP.NETM,..,..,-67708,..,..,..,..,-279228,..,..,..,..,-215681,..,..,..
"Egypt, Arab Rep.",EGY,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,32000000,34700000.76,14399999.62,79099998.47,12800000.19,57200000,135000000,179600000,241300000,254800000,304800000,292900000,292700000,354900000,351400000,..
"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1235000000,509900000,646900000,237400000,1253300000,5375600000,10042800000,11578100000,9494600000,6711600000,6385600000,-482700000,2797700000,4192200000,4783200000,6885000000
"Egypt, Arab Rep.",EGY,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,20.0651482576876,18.7961355429232,18.5906639677975,14.1226785777016,21.1471895482242,13.8302742056319,11.7830013090257,14.5966783955436,22.0613516576567,12.4316214513774,7.18104414970886,4.969945803697,21.0918862376677,62.8685566352256,39.4304868504204,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,44000000,44909738,45448096.067946,46034026.2288318,46641102.9700284,47270062.7225995,47921682.3216162,48596781.0108201,49296222.5630927,50020917.5234195,50771825.5814796,51549958.0814815,52356380.6773771,53192216.1421408,54058647.3403884,54956920.3742456
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2.4770521875221,2.0465019274366,1.19162758591645,1.28098946204096,1.31013666759279,1.33949813569075,1.36908883643947,1.3989234298161,1.42901623071984,1.45938117375868,1.49003177787225,1.52098111092005,1.55224175435511,1.58382576812855,1.61574465596681,1.64800933118317
South Africa,ZAF,Surface area (sq. km),AG.SRF.TOTL.K2,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090,1219090
South Africa,ZAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,66.6,..,..,..,..,53.8,..,..,..,..,..
South Africa,ZAF,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,138035405408.822,130367555974.788,123335698845.348,136568207782.475,176155805394.663,238948957114.191,272840580743.071,290377952422.301,297770001549.715,295396380692.553,317111823688.583,363282489017.721,400105365207.669,393823024541.52,367097086213.619,332592623067.444
South Africa,ZAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3140,2900,2710,2970,3780,5050,5690,5980,6040,5910,6250,7050,7640,7400,6790,6050
South Africa,ZAF,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,338148173228.485,352470850901.275,373653473294.996,391479571197.756,423778328044.721,460351182816.401,501130329089.975,534466311599.408,563176962109.401,563794321433.055,588671455058.548,617439788575.538,641774904796.145,667229769090.773,688347095560.545,705320737063.624
South Africa,ZAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7690,7850,8220,8500,9090,9740,10460,11000,11420,11270,11590,11980,12260,12540,12730,12830
South Africa,ZAF,Income share held by lowest 20%,SI.DST.FRST.20,3.06,..,..,..,..,..,2.58,..,2.6,..,..,2.47,..,..,..,..
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.8368780487805,54.5708048780488,53.4411951219512,52.523756097561,51.873756097561,51.5573414634146,51.6137073170732,51.996512195122,52.6360243902439,53.4670975609756,54.390756097561,55.2956585365854,56.0983170731707,56.7365853658537,57.1821219512195,..
South Africa,ZAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.866,2.834,2.801,2.763,2.721,2.675,2.627,2.58,2.538,2.5,2.467,2.438,2.412,2.387,2.363,..
South Africa,ZAF,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,74.6672,72.6946,70.722,68.4096,66.0972,63.7848,61.4724,59.16,57.5004,55.8408,54.1812,52.5216,50.862,48.7214,46.5808,..
South Africa,ZAF,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,59.9,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,91.2,..,..,..,..,94.3,..,..,..,..,..,..,..
South Africa,ZAF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.3,77.1,78.1,78.1,76.8,75.2,73.1,71.3,68.4,63.5,53.8,49.8,47.7,43.4,41.4,40.5
South Africa,ZAF,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,11.6000003814697,11.6000003814697,..,..,8.69999980926514,..,..,..,..,..,..,..
South Africa,ZAF,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,72,69,65,62,57,63,64,62,64,78,74,78,79,66,70,..
South Africa,ZAF,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,85.81019,..,89.12533,92.0349,95.80529,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,87.29351,87.26644,87.15127,87.0811,88.50135,88.91318,90.97669,91.72299,89.49576,90.17227,90.25352,91.05531,91.95773,98.22828,..,..
South Africa,ZAF,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00733,1.0247,1.03475,1.04897,1.0671,1.08215,1.09813,1.10578,1.10313,1.10081,1.09388,1.07878,1.06967,1.079,..,..
South Africa,ZAF,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,15.7,16.5,17.1,17.5,17.8,18,18.1,18.2,18.3,18.4,18.4,18.5,18.6,18.8,18.9,..
South Africa,ZAF,Forest area (sq. km),AG.LND.FRST.K2,92410,92410,92410,92410,92410,92410,92410,92410,92410,92410,92410,92410,92410,92410,92410,92410
South Africa,ZAF,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,22.7526213453133,..,..,..,..,..,..,..,..,..,..,..,32.8829482534849,..
South Africa,ZAF,Improved water source (% of population with access),SH.H2O.SAFE.ZS,86.5,87,87.4,87.9,88.4,88.9,89.4,89.8,90.3,90.7,91.1,91.6,92,92.4,92.8,93.2
South Africa,ZAF,Improved sanitation facilities (% of population with access),SH.STA.ACSN,57.2,57.8,58.5,59.2,59.8,60.4,61.1,61.7,62.3,62.9,63.5,64.1,64.7,65.3,65.8,66.4
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2478.21286363636,2497.2781404336,2421.00577404832,2555.8160047776,2754.17781355958,2713.14998570298,2656.90551399043,2805.48565489645,2979.07387958666,2878.10112504626,2792.3637445827,2767.85645052264,2680.54153446557,2655.85016466498,..,..
South Africa,ZAF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,8.37751152272727,8.07716373228452,7.65019076883221,8.27237257299672,9.10729489551223,8.28894499885387,8.81533605529216,9.07446427165234,9.51573872419183,9.55213252088577,8.96067881722881,9.25784875024838,..,..,..,..
South Africa,ZAF,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4680.68181818182,4365.48972964394,4598.85051482743,4627.64214759422,4653.92081614119,4696.82050778947,4777.87900815661,4903.90505385407,4710.90862393718,4468.53058813544,4582.42336838225,4606.52168959388,4405.74762838163,4325.52009837618,..,..
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,136361791002.623,121515880068.764,115482304201.808,175256866088.543,228593703990.959,257772766357.932,271638630111.497,299415359539.558,286769850239.675,295936471258.128,375349442837.24,416596716626.957,397386418270.402,366057913372.207,349873026988.676,312797576593.594
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.19999999693017,2.70000000263923,3.70037440328643,2.94907546574193,4.55455990820357,5.27705197073468,5.58504596151144,5.36047405328451,3.19104388778322,-1.5380891347741,3.03974708500712,3.21245175505393,2.21982400625758,2.21235443137809,1.54870063532459,1.28329572193775
South Africa,ZAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.7963222595022,7.64173621475133,12.2054056881939,5.79360259752839,6.52711397720245,5.44906662302276,6.2741537708995,8.84928981262981,8.83156886441247,7.50451134574872,6.35102679052414,6.65178278689795,5.51222647181244,5.9856351455897,5.79552879780148,3.77447099466544
South Africa,ZAF,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,3.28618582124073,3.52572314120598,3.7051456322908,3.34885553261375,3.06364610716308,2.66614149133357,2.61132784867302,2.95864240276754,3.16972273165608,2.98814409310417,2.62961440063348,2.5170808694724,2.38957484574643,2.31513105803082,2.48632932953511,2.34505378089614
South Africa,ZAF,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,31.8944308087185,32.392647580269,32.507463645493,30.7284514821316,30.2803680028442,30.2776365512803,29.3857109428862,29.6898811596447,31.3529433361397,30.3761077337375,30.1596595274172,29.936341421713,29.7273242998128,29.897418982874,29.4624533787554,28.7194591409549
South Africa,ZAF,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,64.8193833700408,64.0816292890034,63.7873907222162,65.9226929769791,66.6559858899927,67.0562219505799,68.0029612023514,67.3514764322819,65.4773339368832,66.6357481731584,67.2107260679411,67.5465777051449,67.8831008544407,67.7874499590951,68.0512172917095,68.935487078149
South Africa,ZAF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.1588927533886,29.3748739023797,31.7808541994024,26.8850689740422,25.4670808504662,26.4466584566424,29.2738780038919,31.1738656712669,35.6224367642281,27.911889548422,28.6152333781659,30.4443998217333,29.7257124400232,30.9753846851359,31.2514896366064,30.8972318140554
South Africa,ZAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.2789052699702,25.426845272929,27.9838152907194,24.5167770492009,25.610922489082,26.702445485182,31.0033540822552,32.5092525872183,37.242950806843,27.5063747831309,27.3737524302287,29.5768484121532,31.0130213433474,33.2479539237347,33.1121889605846,31.9105486834849
South Africa,ZAF,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.3653328527749,15.7446066433938,16.2779764517503,17.105889415989,18.4665846050073,18.3149734775592,20.1904861023158,20.9941121354043,23.0055080861598,20.7251582079977,19.5129684295057,19.143520381147,20.0935926874705,20.1210654707937,20.352761750056,19.5083981194467
South Africa,ZAF,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,25.6737770238824,26.7505656850309,25.3763290301915,25.5216831842121,26.9478912412257,28.8340243907936,30.123665523724,30.3226690982166,29.6226387515887,27.4677733186012,28.1099624403902,28.1858621084994,28.3814649059385,29.4836058654897,30.4885507332941,..
South Africa,ZAF,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,-1.91062560859179,-0.893759798073127,-1.55611233189778,-2.84099499886645,-2.16710566652817,-0.451485742038991,0.613786779687162,0.784545726557956,-0.896556941448521,-5.23119745376015,-3.96485165718374,-4.55828639961724,-5.11260671770637,-5.79408056849758,-3.3153341273109,..
South Africa,ZAF,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,9,9,9,9,8,6,6,6,5,5,5,6,6
South Africa,ZAF,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,149.822606829849,121.359883100503,157.598509362918,148.780630293974,193.583503077364,213.098659630029,261.830329400523,276.600813423061,168.323127273168,269.998404253141,246.438929816423,189.400707808877,228.423307457463,257.558182888222,266.934181248053,235.278411685455
South Africa,ZAF,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.38728978055287,1.48316333868958,1.52931040814183,1.46881166483329,1.35572776056961,1.38376939229127,1.29074629235827,1.17751782554154,1.14584327244181,1.21400210231591,1.11580811250223,1.10278667013409,1.12977532301224,1.12501089901657,1.11282603124991,1.10622199760308
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,18.5946278806678,23.7008076137532,29.6658463489293,35.9725830030015,43.8226590211664,70.4047955261636,81.0762872015555,85.2774818378116,89.5210836873329,91.2486087760702,97.900286463095,123.197654409058,130.557981992108,145.644021264917,149.193517488526,..
South Africa,ZAF,Internet users (per 100 people),IT.NET.USER.P2,5.34855973203537,6.34661931839768,6.71032243705404,7.00769172611251,8.4251186825406,7.48854252992921,7.60713967477381,8.06537517355504,8.43,10,24,33.97,41,46.5,49,..
South Africa,ZAF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,7.00087587595807,6.46041090866082,5.16379000939952,4.83273763938343,5.53799157654733,6.65622176330843,6.45864030345448,5.58076284886966,5.12338536854397,5.35494931890575,4.62578411506306,5.00713776790494,5.38000172024607,5.46851055067265,5.85442920145894,..
South Africa,ZAF,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,43.7644589156593,47.3238559169863,51.0814192769426,43.4959278351397,43.5757845736379,44.1978420023633,50.3940473944418,52.847556065037,63.612740268036,45.8646788018265,50.1353453899181,55.9881227246017,57.0628794982371,60.7274148103901,60.882650464307,59.5569194793038
South Africa,ZAF,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,101.8065887354,107.0777928222,107.6822642333,109.3248750436,110.9891928369,117.8722435554,121.5349403891,124.4908884247,132.3734992639,141.236768345,146.294834429,145.2088706527,137.4484787987,135.1480858481,..
South Africa,ZAF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,25435196000,24603875000,33719581000,37138448000,43181221000,44736852000,59381328000,72596572000,69960358000,79017426000,108391607000,116929482000,144958642000,139244973000,144005733000,..
South Africa,ZAF,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,2.92717570604068,3.70274306590556,4.52954909583845,2.45922543115192,1.74311220627883,1.84590520542351,2.77790202313499,1.46824088062058,2.72108070750204,1.8053187308667,1.72795345516456,1.5500476665217,2.51711044637539,2.53283893403212,2.94712741946945,..
South Africa,ZAF,Net migration,SM.POP.NETM,..,..,1072076,..,..,..,..,1402640,..,..,..,..,600000,..,..,..
South Africa,ZAF,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,685231445.3,567710205.1,540848632.8,705751525.9,936911560.1,1041844333.33376,1055263257.78427,1172716921.71143,1118933008.99575,1143855053.34513,1352799185.48405,1422697864.68309,1319944369.44932,1181980418.6965,1093585875.83944,980097838.522207
South Africa,ZAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,968831355.959091,7270344986.47681,1479804588.75226,783136092.25814,701422007.629778,6522098178.18051,623291744.343523,6586792253.1097,9885001293.44359,7624489973.8819,3693271715.48139,4139289122.68737,4626029122.40007,8232518815.62082,5791659020.09998,1575170029.64099
South Africa,ZAF,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,11.0538636363636,9.4712198053794,11.248876063712,14.2433772084297,13.4878885776834,14.6012076195114,14.9199686939514,16.6161211340359,22.8248726068193,21.4818130734389,20.2214513313563,27.0681112445223,20.359314112417,24.3539392406271,19.8014573553758,..
Canada,CAN,"Population, total",SP.POP.TOTL,30769700,31081900,31362000,31676000,31995000,32312000,32570505,32887928,33245773,33628571,34005274,34342780,34751476,35155499,35543658,35851774
Canada,CAN,Population growth (annual %),SP.POP.GROW,0.882998576899551,1.00952166618952,0.897131276677935,0.996232738932617,1.00203442432575,0.985903766968816,0.796844597283984,0.969853611087127,1.08219708560653,1.14484018257099,1.11395972071239,0.987617711325488,1.18302385819388,1.15590039039348,1.09806938773565,0.863130607208001
Canada,CAN,Surface area (sq. km),AG.SRF.TOTL.K2,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670,9984670
Canada,CAN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,692982110880.853,710540905073.961,731421277621.334,799077412736.141,935275517231.995,1097433394379.42,1226031723473.79,1355740005634.94,1482861089136.08,1448857402400.65,1509931524824.26,1617372324131.81,1777497224953.59,1847934676479.39,1840035464211.34,1702894675430.91
Canada,CAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,22520,22860,23320,25230,29230,33960,37640,41220,44600,43080,44400,47090,51150,52560,51770,47500
Canada,CAN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,871015177560.348,904070108289.692,936070210431.185,989078274540.246,1051488459329.4,1138462349750.01,1212200119136.29,1271027436816.56,1313133612553.57,1279701589565.94,1336646317120.1,1401447208816.17,1445721420496.59,1535439969987.46,1581174147663.38,1576518822907.53
Canada,CAN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,28310,29090,29850,31220,32860,35230,37220,38650,39500,38050,39310,40810,41600,43680,44490,43970
Canada,CAN,Income share held by lowest 20%,SI.DST.FRST.20,6.91,..,..,..,6.89,..,..,7.16,..,..,7.1,..,..,..,..,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.2365853658537,79.4878048780488,79.590243902439,79.8390243902439,80.1414634146341,80.2926829268293,80.4187804878049,80.6343902439024,80.8253658536586,81.1114634146342,81.4129268292683,81.3492926829268,81.5624390243903,81.7650487804878,81.9566097560976,..
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.49,1.505,1.52,1.53,1.53,1.54,1.5862,1.6589,1.6808,1.668,1.6269,1.61,1.61,1.61,1.61,..
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,16.6848,15.5434,14.402,14.3096,14.2172,14.1248,14.0324,13.94,13.4188,12.8976,12.3764,11.8552,11.334,10.7086,10.0832,..
Canada,CAN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,74,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,98.3,..,..,100,..,..,100,..,..,..,99.9,..,..,..,..
Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.2,6.2,6.2,6.1,6.1,6.1,6,5.9,5.8,5.7,5.6,5.4,5.3,5.2,5,4.9
Canada,CAN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,95,95,95,94,94,93,94,94,95,95,95,98,95,95,..
Canada,CAN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.38173,..,..,..,..,..,96.53042,..,..,..,..,..,..,..,..,..
Canada,CAN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,101.52009,..,..,..,..,101.05685,101.42511,101.67761,102.19685,102.66321,102.39728,103.41133,110.2676,..,..,..
Canada,CAN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01045,..,..,..,..,0.98422,0.98579,0.98578,0.98612,0.98775,0.98931,0.99201,1.00328,..,..,..
Canada,CAN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Forest area (sq. km),AG.LND.FRST.K2,3478020,3477568,3477116,3476664,3476212,3475760,3475212,3474664,3474116,3473568,3473020,3472554,3472088,3471622,3471156,3470690
Canada,CAN,"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,38.6432695659806,..,..,..,..,43.6374465947959,..,45.7083974536023,..
Canada,CAN,Improved water source (% of population with access),SH.H2O.SAFE.ZS,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8
Canada,CAN,Improved sanitation facilities (% of population with access),SH.STA.ACSN,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8
